"penalty_id","taken_by_id","served_by_id","team_id","game_id","description","period","time","length","is_powerplay","is_bench"
"916","2","2","1","143","Cross Checking","2","00:18:04","2","1","0"
"917","2","2","1","143","Tripping","3","00:00:42","2","1","0"
"918","15","15","1","143","Hooking","3","00:04:21","2","1","0"
"919","35","35","4","143","Boarding","1","00:08:05","2","1","0"
"920","219","219","5","144","Illegal Body Checkin","1","00:06:08","2","1","0"
"921","62","62","5","144","Illegal Body Checkin","2","00:05:31","2","1","0"
"922","71","71","5","144","Roughing","2","00:07:34","2","0","0"
"923","189","189","2","144","Roughing","2","00:07:34","2","0","0"
"924","21","21","2","144","High Sticking","2","00:17:29","2","1","0"
"925","21","21","2","144","Illegal Body Checkin","3","00:09:06","2","1","0"
"926","71","71","5","144","Interference","3","00:14:00","2","1","0"
"927","183","183","1","145","Tripping","1","00:02:02","2","1","0"
"928","73","73","6","145","Cross Checking","1","00:17:29","2","1","0"
"929","89","89","6","145","Roughing","2","00:07:46","2","0","0"
"930","180","180","1","145","Roughing","2","00:07:46","2","0","0"
"931","65","65","6","145","Roughing","3","00:12:04","2","0","0"
"932","18","18","1","145","Roughing","3","00:12:04","2","0","0"
"933","18","18","1","145","Tripping","3","00:16:10","2","1","0"
"934","99","99","3","146","Delay of Game","2","00:02:48","2","1","0"
"935","199","199","3","146","Boarding","2","00:03:53","2","1","0"
"936","31","31","3","146","Roughing","2","00:07:52","2","1","0"
"937","206","206","4","146","Holding","2","00:12:33","2","1","0"
"938","30","30","3","146","Hooking","2","00:13:58","2","1","0"
"939","36","36","4","146","Roughing","3","00:01:08","2","1","0"
"940","47","47","4","146","Delay of Game","3","00:02:38","2","1","0"
"941","16","16","1","147","Roughing","1","00:13:38","2","0","0"
"942","91","91","2","147","Roughing","1","00:13:38","2","0","0"
"943","91","91","2","147","Holding","1","00:13:38","2","1","0"
"944","167","167","1","147","Tripping","2","00:06:56","2","1","0"
"945","2","2","1","147","Holding","2","00:17:16","2","1","0"
"946","65","65","6","178","Slashing","1","00:02:48","2","1","0"
"947","67","67","6","178","Tripping","1","00:17:57","2","1","0"
"948","71","71","5","178","Hooking","2","00:04:36","2","1","0"
"949","71","71","5","178","Hooking","2","00:14:44","2","1","0"
"950","67","67","6","178","Hooking","2","00:17:05","2","1","0"
"951","62","62","5","178","Hooking","2","00:19:08","2","1","0"
"952","66","66","6","178","Hooking","3","00:02:59","2","1","0"
"953","86","86","6","178","Roughing","3","00:05:13","2","0","0"
"954","223","223","5","178","Roughing","3","00:05:13","2","0","0"
"955","86","210","6","178","Cross Checking","3","00:05:13","2","1","0"
"956","58","58","5","178","Tripping","3","00:07:21","2","1","0"
"957","232","232","6","178","Cross Checking","3","00:15:01","2","1","0"
"958","4","4","5","178","Cross Checking","3","00:16:34","2","1","0"
"959","227","227","4","148","Hooking","1","00:10:44","2","1","0"
"960","229","229","4","148","Interference","1","00:14:24","2","1","0"
"961","18","110","1","148","Major - Check to the","2","00:00:50","5","1","0"
"962","18","18","1","148","Game Misconduct","2","00:00:50","10","0","0"
"963","1","1","1","148","Boarding","2","00:09:49","2","1","0"
"964","2","2","1","148","Cross Checking","2","00:09:49","2","1","0"
"965","87","87","4","148","Cross Checking","2","00:16:19","2","1","0"
"966","87","87","4","148","Tripping","3","00:13:50","2","1","0"
"967","20","20","2","149","Hooking","1","00:04:48","2","1","0"
"968","199","199","3","149","Elbowing","1","00:11:07","2","1","0"
"969","23","23","2","149","Illegal Body Checkin","1","00:12:18","2","1","0"
"970","84","84","3","149","Hooking","2","00:02:01","2","1","0"
"971","114","114","3","149","Hooking","2","00:15:16","2","1","0"
"972","79","79","2","149","Boarding","3","00:10:09","2","1","0"
"973","138","138","3","149","10-Minute Misconduct","3","00:20:00","10","0","0"
"974","44","44","4","150","Interference","2","00:12:35","2","1","0"
"975","87","87","4","150","Cross Checking","2","00:16:04","2","1","0"
"976","73","73","6","150","Tripping","3","00:05:16","2","1","0"
"977","35","35","4","150","Hooking","3","00:08:04","2","1","0"
"978","227","227","4","150","High Sticking","3","00:10:58","2","1","0"
"979","212","212","6","150","Hooking","3","00:12:49","2","1","0"
"980","67","67","6","150","Cross Checking","3","00:16:50","2","1","0"
"981","205","205","4","150","Slashing","3","00:17:43","2","1","0"
"982","76","76","6","150","Slashing","3","00:18:06","2","1","0"
"983","185","185","1","151","Holding","1","00:11:47","2","1","0"
"984","13","13","1","151","Tripping","1","00:16:03","2","1","0"
"985","53","53","5","151","Tripping","2","00:04:58","2","1","0"
"986","60","60","5","151","Holding","2","00:17:08","2","1","0"
"987","183","183","1","151","Hooking","2","00:19:22","2","1","0"
"988","161","161","5","151","Roughing","3","00:11:18","2","0","0"
"989","149","149","1","151","Roughing","3","00:11:18","2","0","0"
"990","161","161","5","151","Roughing","3","00:13:18","2","0","0"
"991","149","149","1","151","Roughing","3","00:11:18","2","0","0"
"992","5","5","1","151","Holding","3","00:14:27","2","1","0"
"993","57","57","5","151","Boarding","3","00:16:37","2","1","0"
"994","199","199","3","152","Boarding","1","00:12:54","2","1","0"
"995","57","57","5","152","Slashing","2","00:06:48","2","1","0"
"996","99","99","3","152","Hooking","3","00:07:02","2","1","0"
"997","223","223","5","152","Boarding","3","00:16:35","2","1","0"
"998","190","190","2","153","Boarding","1","00:02:45","2","1","0"
"999","76","76","6","153","Slashing","1","00:04:33","2","1","0"
"1000","100","100","6","153","Hooking","2","00:02:00","2","1","0"
"1001","192","192","2","153","Game Misconduct","2","00:07:49","10","1","0"
"1002","192","90","2","153","Major - Check to the","2","00:07:49","5","1","0"
"1003","38","38","4","179","Interference","1","00:06:54","2","1","0"
"1004","110","110","1","179","Interference","1","00:07:54","2","1","0"
"1005","36","36","4","179","Too Many Players","2","00:09:49","2","1","0"
"1006","44","44","4","179","Cross Checking","2","00:18:33","2","1","0"
"1007","180","180","1","179","Cross Checking","2","00:19:52","2","1","0"
"1008","78","78","1","179","Ob-Tripping","3","00:03:27","2","1","0"
"1009","206","206","4","179","Cross Checking","3","00:15:02","2","1","0"
"1010","196","196","3","154","Delay of Game","2","00:00:46","2","1","0"
"1011","83","83","3","154","Tripping","2","00:19:44","2","1","0"
"1012","67","67","6","154","Boarding","3","00:14:52","2","1","0"
"1013","101","101","5","155","Interference","1","00:14:47","2","1","0"
"1014","36","36","4","155","Delay of Game","2","00:07:28","2","1","0"
"1015","230","230","4","155","Tripping","3","00:03:03","2","1","0"
"1016","223","223","5","155","Roughing","3","00:07:22","2","1","0"
"1017","221","221","5","155","Slashing","3","00:09:14","2","1","0"
"1018","53","53","5","155","Cross Checking","3","00:11:56","2","1","0"
"1019","230","230","4","155","Tripping","3","00:14:10","2","1","0"
"1020","30","30","3","180","High Sticking","1","00:09:31","2","1","0"
"1021","31","31","3","180","Illegal Body Checkin","1","00:17:08","2","1","0"
"1022","98","98","3","180","Delay of Game","1","00:18:42","2","1","0"
"1023","49","49","1","180","Holding","2","00:03:57","2","1","0"
"1024","114","114","3","180","Closing Hand on Puck","2","00:15:08","2","1","0"
"1025","5","5","1","180","Hooking","3","00:05:04","2","1","0"
"1026","180","180","1","180","Illegal Body Checkin","3","00:09:53","2","1","0"
"1027","201","201","3","156","Playing w/broken st.","1","00:16:34","2","1","0"
"1028","84","84","3","156","Tripping","2","00:10:07","2","1","0"
"1029","31","31","3","156","Hooking","2","00:11:27","2","1","0"
"1030","30","30","3","156","Cross Checking","2","00:15:38","2","1","0"
"1031","102","102","2","156","Hooking","2","00:18:19","2","1","0"
"1032","114","114","3","156","Boarding","4","00:02:02","2","1","0"
"1033","40","40","4","157","Cross Checking","2","00:00:31","2","1","0"
"1034","18","18","1","157","Delay of Game","2","00:09:45","2","1","0"
"1035","1","1","1","157","High Sticking","2","00:13:50","2","1","0"
"1036","138","138","3","158","Boarding","1","00:05:39","2","1","0"
"1037","196","196","3","158","Boarding","1","00:10:29","2","1","0"
"1038","67","67","6","158","Tripping","1","00:12:46","2","1","0"
"1039","61","61","6","158","Interference","1","00:16:31","2","1","0"
"1040","28","157","3","158","Tripping","2","00:14:40","2","1","0"
"1041","31","31","3","158","Delay of Game","2","00:15:49","2","1","0"
"1042","65","65","6","158","Roughing","2","00:19:58","2","1","0"
"1043","76","76","6","158","Roughing","2","00:19:58","2","0","0"
"1044","28","199","3","158","Roughing","2","00:19:58","2","0","0"
"1045","61","61","6","158","Slashing","3","00:01:46","2","1","0"
"1046","68","68","6","158","Hooking","3","00:07:34","2","1","0"
"1047","89","89","6","158","Slashing","3","00:11:37","2","1","0"
"1048","116","116","3","158","Holding","3","00:17:19","2","1","0"
"1049","161","161","5","181","Tripping","1","00:08:18","2","1","0"
"1050","189","189","2","181","High Sticking","2","00:01:38","2","1","0"
"1051","11","11","2","181","Tripping","2","00:08:38","2","1","0"
"1052","191","191","2","181","Boarding","2","00:15:19","2","1","0"
"1053","192","192","2","181","Interference","3","00:15:11","2","1","0"
"1054","17","17","1","182","Holding","1","00:09:21","2","1","0"
"1055","30","30","3","182","Slashing","2","00:01:36","2","1","0"
"1056","13","13","1","182","Boarding","2","00:06:31","2","1","0"
"1057","138","138","3","182","Tripping","3","00:05:52","2","1","0"
"1058","210","210","6","159","Tripping","1","00:19:16","2","1","0"
"1059","208","208","6","159","Interference","2","00:05:49","2","1","0"
"1060","11","11","2","159","Interference","2","00:08:52","2","1","0"
"1061","189","189","2","159","Elbowing","2","00:12:06","2","1","0"
"1062","73","73","6","159","Hooking","3","00:03:06","2","1","0"
"1063","63","63","6","159","Illegal Body Checkin","3","00:06:42","2","1","0"
"1064","189","189","2","159","Holding","3","00:07:50","2","1","0"
"1065","63","63","6","159","Tripping","3","00:12:16","2","1","0"
"1066","169","169","2","160","Interference","1","00:15:46","2","1","0"
"1067","60","60","5","160","Interference","2","00:04:09","2","1","0"
"1068","90","90","2","160","Slashing","2","00:16:53","2","1","0"
"1069","23","23","2","160","Tripping","3","00:00:32","2","1","0"
"1070","224","224","5","160","Hooking","3","00:04:54","2","1","0"
"1071","4","4","5","160","Tripping","3","00:14:12","2","1","0"
"1072","199","199","3","161","High Sticking","1","00:19:25","2","1","0"
"1073","230","230","4","161","Roughing","2","00:07:27","2","1","0"
"1074","36","36","4","161","Roughing","2","00:18:20","2","0","0"
"1075","99","99","3","161","Roughing","2","00:18:20","2","0","0"
"1076","205","205","4","161","Game Misconduct","3","00:05:10","10","0","0"
"1077","205","36","4","161","Major - Check to the","3","00:05:10","5","1","0"
"1078","196","196","3","161","Interference","3","00:13:40","2","1","0"
"1079","36","36","4","161","Holding","3","00:18:42","2","0","0"
"1080","99","99","3","161","Roughing","3","00:18:42","2","0","0"
"1081","30","30","3","161","Slashing","4","00:01:10","2","1","0"
"1082","175","175","1","162","Interference","1","00:02:48","2","1","0"
"1083","49","49","1","162","Hooking","1","00:11:30","2","1","0"
"1085","161","161","5","162","Tripping","2","00:07:26","2","1","0"
"1086","219","219","5","162","Tripping","3","00:07:26","2","1","0"
"1087","206","206","4","183","Holding","1","00:06:03","2","1","0"
"1088","169","169","2","183","Tripping","1","00:10:16","2","1","0"
"1089","11","11","2","183","Hooking","1","00:19:55","2","1","0"
"1090","115","115","2","183","Interference","3","00:00:44","2","1","0"
"1091","9","9","4","183","Hooking","3","00:03:00","2","1","0"
"1092","35","35","4","183","Holding","3","00:03:43","2","1","0"
"1093","99","99","3","163","Interference","1","00:04:58","2","1","0"
"1095","51","51","3","163","Hooking","1","00:12:18","2","1","0"
"1096","157","157","3","163","Tripping","1","00:18:40","2","1","0"
"1097","1","1","1","163","Tripping","2","00:01:41","2","1","0"
"1098","167","167","1","163","Interference","2","00:15:30","2","1","0"
"1099","1","1","1","163","Inter. on Goaltender","3","00:08:10","2","1","0"
"1100","2","2","1","163","Roughing","3","00:18:56","2","0","0"
"1101","30","30","3","163","Slashing","3","00:18:56","2","0","0"
"1102","67","67","6","164","Illegal Body Checkin","1","00:12:41","2","1","0"
"1103","86","86","6","164","Holding","1","00:16:45","2","1","0"
"1105","56","56","6","164","Interference","2","00:03:58","2","1","0"
"1106","73","73","6","164","Delay of Game","3","00:09:23","2","1","0"
"1107","205","205","4","164","Slashing","3","00:10:49","2","1","0"
"1110","204","204","4","165","Tripping","1","00:08:25","2","1","0"
"1111","62","62","5","165","Cross Checking","1","00:12:14","2","1","0"
"1112","205","205","4","165","Hooking","1","00:13:38","2","1","0"
"1113","72","72","5","165","Interference","2","00:01:38","2","1","0"
"1114","125","125","5","165","Hooking","2","00:05:25","2","1","0"
"1115","62","62","5","165","Hooking","2","00:09:10","2","1","0"
"1116","47","47","4","165","Kneeing","3","00:05:03","2","1","0"
"1117","60","60","5","165","Interference","3","00:16:33","2","1","0"
"1118","52","52","5","165","Delay of Game","3","00:18:38","2","1","0"
"1119","208","208","6","166","Tripping","1","00:08:29","2","1","0"
"1120","30","30","3","166","Hooking","1","00:15:35","2","1","0"
"1122","75","75","6","166","Tripping","2","00:08:55","2","1","0"
"1123","86","86","6","166","Tripping","3","00:03:23","2","1","0"
"1124","76","76","6","166","Cross Checking","3","00:14:22","2","1","0"
"1125","42","42","4","167","Slashing","1","00:03:05","2","1","0"
"1126","62","62","5","167","Hooking","1","00:07:36","2","1","0"
"1127","9","9","4","167","Hooking","1","00:16:48","2","1","0"
"1128","9","9","4","167","Holding","2","00:01:50","2","1","0"
"1129","62","62","5","167","Interference","3","00:04:05","2","1","0"
"1130","224","224","5","167","Interference","3","00:05:44","2","1","0"
"1131","161","161","5","167","Holding","3","00:08:17","2","1","0"
"1132","205","205","4","167","Slashing","3","00:15:08","2","1","0"
"1133","224","224","5","167","Roughing","3","00:19:02","2","1","0"
"1134","167","167","1","184","Hooking","1","00:04:42","2","1","0"
"1135","76","76","6","184","Interference","1","00:15:34","2","1","0"
"1136","74","74","6","184","Boarding","1","00:17:31","2","1","0"
"1137","17","17","1","184","Holding","1","00:18:57","2","1","0"
"1138","67","67","6","184","Hooking","2","00:12:14","2","1","0"
"1139","192","192","2","168","Interference","1","00:13:48","2","1","0"
"1140","5","5","1","184","Roughing","3","00:15:51","2","1","0"
"1141","12","12","1","184","Holding","3","00:15:51","2","1","0"
"1142","203","203","3","168","Interference","2","00:16:31","2","1","0"
"1143","175","2","1","184","Match-Attempt/Injure","3","00:19:57","5","1","0"
"1144","192","192","2","168","Interference","3","00:13:06","2","1","0"
"1145","104","104","2","168","Delay of Game","3","00:14:23","2","1","0"
"1146","60","60","5","185","Holding","1","00:05:45","2","1","0"
"1147","62","62","5","185","Tripping","1","00:09:45","2","1","0"
"1148","60","60","5","185","Tripping","1","00:16:51","2","1","0"
"1149","118","118","1","185","Holding","3","00:01:48","2","1","0"
"1150","125","125","5","185","Tripping","3","00:12:57","2","1","0"
"1151","8","8","1","185","Delay of Game - Coac","3","00:16:26","2","1","0"
"1152","58","58","5","185","Holding","3","00:18:25","2","1","0"
"1153","189","189","2","169","Roughing","1","00:09:23","2","1","0"
"1154","67","67","6","169","Tripping","1","00:14:49","2","1","0"
"1155","195","195","2","169","Slashing","2","00:06:12","2","1","0"
"1156","115","115","2","169","Tripping","3","00:16:56","2","1","0"
"1157","84","199","3","170","Major - Check to the","1","00:14:45","5","1","0"
"1158","84","84","3","170","Game Misconduct","1","00:14:45","10","0","0"
"1159","116","116","3","170","Tripping","3","00:01:04","2","1","0"
"1160","99","99","3","170","Roughing","3","00:08:26","2","0","0"
"1161","205","205","4","170","Roughing","3","00:08:26","2","0","0"
"1162","196","196","3","170","Holding","3","00:10:18","2","1","0"
"1163","42","42","4","170","Holding","3","00:11:16","2","1","0"
"1164","230","230","4","170","Holding","3","00:18:43","2","1","0"
"1165","180","180","1","171","Interference","1","00:00:31","2","1","0"
"1166","15","15","1","171","Boarding","3","00:05:48","2","1","0"
"1167","221","221","5","171","Tripping","3","00:06:11","2","1","0"
"1168","15","15","1","171","Roughing","3","00:08:55","2","0","0"
"1169","52","219","5","171","Major - Check to the","3","00:08:55","5","1","0"
"1170","52","52","5","171","Game Misconduct","3","00:08:55","10","0","0"
"1171","223","223","5","171","Holding","3","00:18:37","2","1","0"
"1172","219","219","5","188","Roughing","1","00:09:52","2","0","0"
"1173","32","32","3","188","Roughing","1","00:09:52","2","0","0"
"1174","221","221","5","188","Interference","2","00:11:58","2","1","0"
"1175","224","224","5","188","Delay of Game - Face","2","00:11:58","2","1","0"
"1176","86","86","6","187","Slashing","1","00:07:15","2","1","0"
"1177","203","203","3","188","Illegal Body Checkin","3","00:12:21","2","1","0"
"1178","4","4","5","188","Slashing","3","00:18:21","2","1","0"
"1179","8","8","1","187","Hooking","1","00:16:37","2","1","0"
"1181","209","209","6","187","Hooking","2","00:09:47","2","1","0"
"1182","67","67","6","187","Illegal Body Checkin","2","00:18:12","2","1","0"
"1183","13","13","1","187","Roughing","3","00:03:56","2","1","0"
"1184","89","89","6","187","Interference","3","00:11:07","2","1","0"
"1185","49","49","1","187","Roughing","3","00:13:57","2","1","0"
"1186","44","44","4","186","Interference","1","00:07:22","2","1","0"
"1187","104","104","2","186","Roughing","1","00:18:37","2","0","0"
"1188","47","47","4","186","Roughing","1","00:18:37","2","0","0"
"1189","35","37","4","186","Major-Check/behind","2","00:02:49","5","1","0"
"1190","35","35","4","186","Game Misconduct","2","00:02:49","10","0","0"
"1191","11","11","2","186","Interference","3","00:02:00","2","1","0"
"1192","21","21","2","186","Hooking","3","00:18:22","2","1","0"
"1193","118","118","1","190","Illegal Body Checkin","1","00:07:26","2","1","0"
"1194","201","201","3","190","Interference","1","00:08:10","2","1","0"
"1195","185","185","1","190","Tripping","2","00:01:40","2","1","0"
"1196","138","138","3","190","Tripping","2","00:04:39","2","1","0"
"1197","82","82","3","190","Tripping","2","00:08:35","2","1","0"
"1198","12","12","1","190","Illegal Body Checkin","2","00:15:09","2","1","0"
"1199","183","183","1","190","Hooking","3","00:03:21","2","1","0"
"1200","157","157","3","190","Tripping","3","00:09:49","2","1","0"
"1201","16","16","1","190","High Sticking","3","00:12:35","2","1","0"
"1202","167","167","1","190","Illegal Body Checkin","3","00:15:27","2","1","0"
"1203","89","89","6","189","Tripping","1","00:13:51","2","1","0"
"1204","40","40","4","189","Cross Checking","2","00:17:07","2","1","0"
"1205","67","67","6","189","Roughing","3","00:04:14","2","1","0"
"1206","38","38","4","189","Interference","3","00:10:20","2","1","0"
"1207","40","40","4","189","Slashing","3","00:15:30","2","1","0"
"1208","47","47","4","189","Cross Checking","3","00:18:51","2","1","0"
"1209","189","189","2","191","Tripping","1","00:10:01","2","1","0"
"1210","224","224","5","191","Tripping","1","00:16:20","2","1","0"
"1211","192","192","2","191","Slashing","1","00:18:14","2","1","0"
"1212","101","101","5","191","Interference","2","00:14:34","2","1","0"
"1213","189","189","2","191","Slashing","2","00:15:32","2","1","0"
"1214","4","4","5","191","Inter. on Goaltender","2","00:16:08","2","1","0"
"1215","220","220","5","191","Roughing","3","00:09:17","2","1","0"
"1240","25","25","2","195","Boarding","1","00:13:47","2","1","0"
"1241","63","63","6","195","Slashing","2","00:04:07","2","1","0"
"1242","192","192","2","195","High Sticking","2","00:09:16","2","1","0"
"1243","74","74","6","195","Interference","2","00:13:35","2","1","0"
"1244","189","189","2","195","Game Misconduct","2","00:14:37","10","0","0"
"1245","189","191","2","195","Major - Check to the","2","00:14:37","5","1","0"
"1246","84","84","3","197","Delay of Game","1","00:04:20","2","1","0"
"1247","217","217","5","197","Illegal Body Checkin","1","00:10:43","2","1","0"
"1249","72","72","5","197","Holding","2","00:05:57","2","1","0"
"1250","99","99","3","197","Cross Checking","1","00:15:20","2","1","0"
"1251","99","99","3","197","Cross Checking","2","00:19:08","2","1","0"
"1252","208","208","6","196","Tripping","1","00:11:19","2","1","0"
"1253","232","232","6","196","Illegal Body Checkin","2","00:11:59","2","1","0"
"1254","21","21","2","196","Elbowing","2","00:15:10","2","1","0"
"1255","100","100","6","196","Too Many Players","3","00:17:16","2","1","0"
"1256","224","224","5","199","Interference","1","00:05:36","2","1","0"
"1259","98","98","3","199","Slashing","4","00:07:19","2","1","0"
"1260","223","223","5","199","Delay of Game","4","00:14:00","2","1","0"
"1261","52","52","5","199","Tripping","4","00:14:26","2","1","0"
"1262","79","79","2","203","Interference","1","00:17:32","2","1","0"
"1263","208","208","6","203","Illegal Body Checkin","2","00:02:55","2","1","0"
"1264","208","208","6","203","Illegal Body Checkin","2","00:07:25","2","1","0"
"1265","79","79","2","203","Interference","2","00:15:06","2","1","0"
"1266","67","67","6","203","Boarding","3","00:00:58","2","1","0"
"1267","76","76","6","203","Hooking","3","00:09:07","2","1","0"
"1268","31","31","3","200","Roughing","1","00:18:51","2","1","0"
"1269","84","84","3","200","Cross Checking","2","00:14:15","2","1","0"
"1270","52","52","5","200","Cross Checking","3","00:01:54","2","1","0"
"1271","57","57","5","200","Roughing","3","00:09:42","2","0","0"
"1272","32","32","3","200","Illegal Body Checkin","3","00:09:42","2","0","0"
"1273","58","58","5","200","Hooking","3","00:11:29","2","1","0"
"1274","30","30","3","201","Tripping","2","00:04:05","2","1","0"
"1275","53","53","5","201","Tripping","2","00:14:34","2","1","0"
"1277","219","219","5","206","Slashing","1","00:07:45","2","1","0"
"1278","115","115","2","206","Hooking","1","00:13:23","2","1","0"
"1279","161","161","5","206","Illegal Body Checkin","2","00:09:23","2","1","0"
"1280","195","195","2","206","Hooking","2","00:18:24","2","1","0"
"1281","23","23","2","206","Holding","3","00:13:52","2","0","0"
"1282","72","72","5","206","Cross Checking","3","00:13:52","2","0","0"
"1283","161","161","5","207","Holding","1","00:04:32","2","1","0"
"1284","223","223","5","207","Illegal Body Checkin","2","00:09:09","2","1","0"
"1285","115","115","2","207","Tripping","2","00:11:16","2","1","0"
"1286","217","217","5","207","Tripping","2","00:14:22","2","1","0"
"1287","169","169","2","207","Interference","3","00:01:42","2","1","0"
"1288","161","161","5","207","Hooking","3","00:06:34","2","1","0"
"1289","161","161","5","207","Tripping","3","00:19:23","2","1","0"
"1290","58","58","5","208","Holding Opp. Stick","1","00:14:49","2","1","0"
"1291","25","25","2","208","Roughing","2","00:08:06","2","1","0"
"1292","24","24","2","208","Holding","3","00:03:56","2","1","0"
"1293","71","71","5","208","Roughing","3","00:06:32","2","1","0"
"1294","97","97","2","208","Cross Checking","3","00:09:17","2","1","0"
"1295","72","72","5","208","Hooking","5","00:08:37","2","1","0"
"1296","169","169","2","208","Cross Checking","6","00:06:51","2","1","0"
"1297","195","195","2","209","Tripping","1","00:12:05","2","1","0"
"1298","223","223","5","209","Cross Checking","1","00:19:42","2","1","0"
"1299","90","90","2","209","Roughing","4","00:08:01","2","0","0"
"1300","57","57","5","209","Roughing","4","00:08:01","2","0","0"
"1301","285","285","4","330","Cross Checking","2","00:03:04","2","1","0"
"1302","147","147","4","330","Interference","3","00:08:10","2","1","0"
"1303","245","245","4","330","Illegal Body Checkin","3","00:09:36","2","1","0"
"1305","9","9","4","331","Elbowing","1","00:18:54","2","1","0"
"1306","229","229","4","331","Hooking","2","00:02:03","2","1","0"
"1307","24","24","2","331","Hooking","2","00:19:15","2","1","0"
"1309","21","21","2","331","High Sticking","2","00:20:00","2","1","0"
"1310","40","40","4","331","Roughing","3","00:18:24","2","1","0"
"1311","257","257","1","332","Delay of Game","1","00:08:19","2","1","0"
"1312","46","46","1","332","Illegal Body Checkin","1","00:19:00","2","1","0"
"1313","97","97","1","332","Delay of Game","2","00:07:26","2","1","0"
"1315","79","79","3","332","Tripping","2","00:19:22","2","1","0"
"1317","62","62","8","333","Elbowing","1","00:06:13","2","1","0"
"1319","62","62","8","333","Elbowing","2","00:03:54","2","1","0"
"1320","75","75","9","333","Holding","3","00:04:58","2","1","0"
"1321","114","114","9","333","Holding","3","00:09:41","2","1","0"
"1323","57","57","5","334","Tripping","1","00:09:37","2","1","0"
"1324","116","116","6","334","Hooking","2","00:10:22","2","1","0"
"1325","242","242","5","334","Tripping","2","00:11:26","2","1","0"
"1326","71","71","5","334","Hooking","2","00:13:32","2","1","0"
"1327","244","244","6","334","Inter. on Goaltender","2","00:16:38","2","1","0"
"1328","67","67","6","334","Illegal Body Checkin","3","00:02:29","2","1","0"
"1330","203","203","8","335","Tripping","2","00:06:47","2","1","0"
"1331","99","99","8","335","Delay of Game","2","00:17:43","2","1","0"
"1332","138","138","8","335","Cross Checking","3","00:17:12","2","1","0"
"1333","132","132","6","336","Illegal Body Checkin","1","00:06:01","2","1","0"
"1334","101","101","5","336","Illegal Body Checkin","1","00:08:14","2","1","0"
"1335","219","219","5","336","Interference","1","00:17:20","2","1","0"
"1336","35","35","3","337","Interference","1","00:06:19","2","1","0"
"1337","26","26","6","336","Hooking","2","00:16:10","2","1","0"
"1338","16","16","1","337","Delay of Game","1","00:11:09","2","1","0"
"1339","86","86","6","336","Tripping","3","00:06:05","2","1","0"
"1340","217","217","5","336","Tripping","3","00:10:26","2","1","0"
"1341","73","73","6","336","Tripping","3","00:14:34","2","1","0"
"1342","42","42","3","337","Illegal Body Checkin","2","00:11:42","2","1","0"
"1343","12","12","1","337","Interference","2","00:14:46","2","1","0"
"1344","1","1","1","337","Check to the Head (A","2","00:15:55","2","1","0"
"1345","78","78","1","337","Delay of Game","2","00:19:58","2","1","0"
"1346","232","232","1","337","Hooking","3","00:02:08","2","1","0"
"1347","243","243","1","337","High Sticking","3","00:06:28","2","1","0"
"1349","63","63","6","210","Hooking","1","00:15:49","2","0","0"
"1350","191","191","2","210","Hooking","2","00:03:30","2","1","0"
"1351","73","73","6","210","Tripping","2","00:11:01","2","1","0"
"1352","76","76","6","210","Slashing","3","00:03:03","2","1","0"
"1353","263","263","2","210","Tripping","3","00:11:15","2","1","0"
"1354","23","23","2","210","Tripping","3","00:15:48","2","1","0"
"1355","203","203","8","211","Hooking","1","00:01:24","2","1","0"
"1357","2","2","8","211","Interference","2","00:09:48","2","1","0"
"1358","192","192","9","211","Interference","3","00:09:35","2","1","0"
"1359","245","245","4","212","Boarding","1","00:09:44","2","1","0"
"1361","57","57","5","212","Illegal Body Checkin","1","00:11:17","2","0","0"
"1362","47","147","4","212","Major-Cross Checking","1","00:11:17","5","1","0"
"1363","285","285","4","212","Holding","2","00:12:51","2","1","0"
"1364","30","30","4","212","Tripping","3","00:00:11","2","1","0"
"1365","230","230","4","212","Hooking","3","00:19:20","2","1","0"
"1366","272","272","3","213","Too Many Players","2","00:02:55","2","1","0"
"1367","31","31","3","213","Hooking","2","00:16:50","2","1","0"
"1368","31","31","3","213","Tripping","2","00:16:50","2","1","0"
"1369","149","149","1","213","Roughing","3","00:01:24","2","0","0"
"1370","32","32","3","213","Roughing","3","00:01:24","2","0","0"
"1371","31","31","3","213","Illegal Body Checkin","3","00:01:24","2","1","0"
"1372","51","51","3","213","Tripping","3","00:02:26","2","1","0"
"1373","51","51","3","213","Interference","3","00:05:17","2","1","0"
"1374","47","47","4","212","Game Misconduct","1","00:11:17","10","1","0"
"1375","45","45","4","214","Holding","1","00:03:08","2","1","0"
"1376","61","61","3","214","Cross Checking","1","00:12:40","2","1","0"
"1377","40","40","4","214","Tripping","1","00:18:56","2","1","0"
"1378","87","87","4","214","Kneeing","2","00:07:26","2","1","0"
"1379","230","230","4","214","Boarding","2","00:10:07","2","1","0"
"1380","5","5","3","214","Cross Checking","2","00:19:57","2","1","0"
"1381","5","5","3","214","Illegal Body Checkin","3","00:09:58","2","1","0"
"1382","118","118","9","215","Game Misconduct","1","00:02:11","10","0","0"
"1384","221","221","5","215","Cross Checking","1","00:18:02","2","1","0"
"1385","239","239","5","215","Tripping","2","00:06:55","2","1","0"
"1386","286","286","5","215","Tripping","3","00:06:18","2","1","0"
"1387","221","221","5","215","Hooking","3","00:16:47","2","1","0"
"1389","49","49","8","216","Interference","2","00:07:46","2","1","0"
"1390","224","224","8","216","Tripping","2","00:12:45","2","1","0"
